Iteration 1,Iteration 2,H1 Weekly Bill [€],H2 Weekly Bill [€],H3 Weekly Bill [€],H4 Weekly Bill [€],H5 Weekly Bill [€],H6 Weekly Bill [€],H7 Weekly Bill [€],H8 Weekly Bill [€],H9 Weekly Bill [€],H10 Weekly Bill [€]
316,12,8.465414021461086,17.282275740016903,2.2885990453106455,6.065800387093713,8.547186472921334,2.302722550734642,8.538022007387355,2.3250390110882444,8.468976598875745,2.3373841651103526
317,12,8.46820918780013,17.290742372585438,2.3659821448589926,6.000985918418264,8.551457337395357,2.265408859510742,8.538776132788634,2.3231378518585593,8.470641909489212,2.31187828529469
318,12,8.473173214626135,17.292690894721407,2.3547553645671977,5.906222141837243,8.56199204828257,2.299601545231096,8.542631322119792,2.306272134324728,8.475511203669228,2.343770130620622
319,12,8.51694658990401,17.305226796396198,2.3728522138886614,5.763282055308912,8.516927176202122,2.329178788937591,8.54747480632815,2.356358930610644,8.47632777741037,2.3340948650133564
320,12,8.480785884212116,17.302961683917218,2.406655286692744,5.658926523597059,8.564260691890102,2.325503815306205,8.491348500614523,2.362694815526928,8.545775488648063,2.3667073095950597
321,12,8.455611735799987,17.284742035660905,2.366085248994025,5.615287768731272,8.56743770816988,2.3607701252608555,8.570086445666796,2.3798620205693926,8.503308008303007,2.4028789028438986
322,12,8.502644139740195,17.288148824758114,2.415808194905596,5.587117500888509,8.493322756197976,2.3594579414766645,8.565780850094654,2.3820840662495115,8.54292876179632,2.399226963892477
323,12,8.486616692461354,17.280661785265906,2.4174095259425883,5.585469899052788,8.50018522855162,2.3973503131033853,8.573239552270591,2.417462671550142,8.54554244390352,2.396031887898125
324,12,8.515529570361037,17.287750071312573,2.4174095259425883,5.605685226378616,8.499476647527949,2.397350313103386,8.538910010077519,2.417462671550142,8.547614075848083,2.396031887898124
325,12,8.50844941116956,17.308346983238604,2.4127258998093777,5.6823682085353795,8.576394638109488,2.4039283468441885,8.462621125781002,2.4393082389717926,8.528300972157151,2.4449261753834763
326,12,8.476368738172978,17.28690928286415,2.4298672415465465,5.782176414659331,8.487881809606426,2.4315716746115745,8.54439259851828,2.4263037195310755,8.556718343189782,2.4638601772998703
327,12,8.451836892334544,17.328319523419406,2.438033438546868,5.689833223516822,8.5782274070372,2.396755101533581,8.547952912373901,2.4315567892945746,8.557330543390728,2.4633541685523923
328,12,8.46664600700374,17.32440713554363,2.4483482629763396,5.819953259245435,8.578962485589315,2.4351092071278018,8.517651116562012,2.426138941427827,8.534977323920995,2.4265562606029194
329,12,8.523147701984781,17.320738152389453,2.405514143620252,5.788442481050147,8.537777900509926,2.4138547466896925,8.492362229102705,2.4346737713805218,8.555646485940574,2.4374423873319646
330,12,8.485080028688078,17.318885879829057,2.4296611004181496,5.700702808228451,8.570154196476004,2.4061459209017455,8.491833486583838,2.392242806170353,8.567353157974976,2.396640614729362
331,12,8.498562571735281,17.299078630533604,2.4738394131477954,5.627517875730666,8.499162753792717,2.4458390338772333,8.535293338751547,2.4273640440637347,8.55740831778255,2.4378340205848956
332,12,8.507250224966135,17.293061123857402,2.4554251687409656,5.498664425814356,8.564435367474568,2.4529362988074093,8.569533031630533,2.480419289843386,8.476035283315595,2.4430897855496676
333,12,8.507521163123576,17.28044128069348,2.504292227295288,5.551755798831708,8.564706098047122,2.499280214917728,8.457183756759214,2.5206917976846843,8.525392110822409,2.4857355518248108
334,12,8.523135695239812,17.270671501836468,2.513828017302086,5.441644823480736,8.551145976339138,2.510357287416985,8.491858074114198,2.5233766205110917,8.52919732844201,2.55153467531749
335,12,8.520199132965772,17.248770098992935,2.5667459584899612,5.442291208548136,8.496439312145956,2.5146326010437168,8.540175931778364,2.5450509867952658,8.534789531887279,2.5578052373526323
336,12,8.448863842599453,17.201940125180414,2.5679436792156194,5.523159956897567,8.545677769078123,2.5702633374181123,8.54676412042528,2.5707292687576233,8.547007124766871,2.5410007756609536
337,12,8.456664066341501,17.256387754138824,2.586813726011714,5.476705131183093,8.545794132910626,2.5446738468188235,8.518620184176813,2.6003948696249273,8.590235752688333,2.584710536105362
338,12,8.452842975983282,17.188374874481678,2.6024181395551356,5.5862231270386005,8.552906821642328,2.559189776391237,8.60246887369637,2.597477486794405,8.538328409538334,2.6105195148786464
339,12,8.459002565555798,17.208528740807832,2.591615332775504,5.655091277763657,8.557928021101116,2.60337601665261,8.558969980352602,2.603348190789556,8.541828104480727,2.594911769720622
340,12,8.537966207337467,17.208793234101506,2.591615332775504,5.6491805348166135,8.53088790587578,2.60337601665261,8.487657452157766,2.6033481907895575,8.5666833557726,2.594911769720622
341,12,8.52412924053797,17.173185859392923,2.5916153327755045,5.660043134193145,8.577177727486031,2.60337601665261,8.490828849871644,2.603348190789557,8.548903878580015,2.594911769720622
342,12,8.508938165645002,17.113213530397964,2.591615332775504,5.733729400738414,8.56443479973274,2.60337601665261,8.551937718175774,2.6033481907895566,8.504715075371834,2.594911769720622
343,12,8.520673096228828,17.074344005058258,2.613947203288811,5.816404361843973,8.545335208031288,2.596278759819746,8.491355765980249,2.5777354526408107,8.537277964468927,2.617568182639133
344,12,8.438543994000137,17.100966818227892,2.5994343425841233,5.914303346233556,8.568231095185293,2.610615137087512,8.547651369790747,2.6109926895997804,8.53904077015895,2.6019604371320293
345,12,8.428816278987375,17.09636342802896,2.6217662108969284,5.967927295220338,8.558676978095484,2.6035178809376136,8.541173507318076,2.585379952505664,8.544063336169174,2.6231751318404073
346,12,8.516389550594521,17.085399577790497,2.604417624957164,6.017945352425427,8.497869020719438,2.615256301332918,8.546727061374785,2.6158647508661987,8.532393373950802,2.6075673859882738
347,12,8.47748404248818,17.096848330727557,2.634371786756435,6.17876382302657,8.546945449607597,2.6048781757111517,8.485183126816542,2.6321010626998573,8.543864150301223,2.5901100518649107
348,12,8.50298087269755,17.07047502741754,2.6310909162634424,6.280268892521038,8.539414239732428,2.6112672059994804,8.469344403004524,2.594161451320915,8.519149667136384,2.6310473239067127
349,12,8.456199778413309,17.09401670539433,2.6119818235610985,6.437021640996422,8.523424613286782,2.621244595113453,8.464815419531297,2.6229872185469607,8.522818627598634,2.6154395775577353
350,12,8.382934513552199,17.06551466391579,2.611981823561099,6.542515890151611,8.524151210026666,2.621244595113453,8.498643078022063,2.6229872185469607,8.484537429552446,2.6154395775577353
351,12,8.373724878871183,17.07193222087519,2.634332911876074,6.608399509522062,8.509711889554808,2.6141473402904083,8.503293547877876,2.597374483468855,8.48513532307227,2.6330978945912986
352,12,8.41817134069368,17.056765849827713,2.6512522162724874,6.680868914121719,8.510250126571602,2.5877832152900653,8.4845741153303,2.61978408024593,8.419679122279714,2.6207710193668126
353,12,8.358442695304516,17.0657158005376,2.6512522162724874,6.705055985710376,8.488794205251718,2.610866469086967,8.498357017147269,2.6235587768890554,8.459298549293187,2.5951582845068457
354,12,8.343719022185459,17.057274455724002,2.638925341198955,6.8033139905588875,8.47208989702196,2.6222976720318276,8.471013687050569,2.620277905580117,8.459850947239108,2.595637081409139
355,12,8.394904105015911,17.054184357936386,2.638925341198955,6.870593490897898,8.40668442582458,2.622297672031827,8.454466708696938,2.620277905580117,8.426428911408273,2.595637081409139
356,12,8.322653750185925,17.031402814569734,2.638925341198955,6.933136615833691,8.446121356527398,2.622297672031827,8.457779686141237,2.620277905580117,8.416167776521995,2.595637081409139
357,12,8.36254356365845,17.011789938269477,2.638925341198955,6.997436898217296,8.386591269795133,2.622297672031827,8.439209523845264,2.620277905580117,8.409870805994368,2.595637081409139
358,12,8.355190042144633,17.018272060509272,2.638925341198955,7.0239438558340135,8.379318968447235,2.622297672031827,8.420913757623145,2.620277905580117,8.416703315221685,2.595637081409139
359,12,8.355190042144633,17.018272060509272,2.638925341198955,7.023943855834017,8.379318968447235,2.622297672031827,8.420913757623145,2.620277905580117,8.416703315221685,2.595637081409139
360,12,8.300884435479574,17.008822347728625,2.638925341198955,7.048057794999009,8.42871506798639,2.622297672031827,8.430058414542938,2.620277905580117,8.397803939043449,2.5956370814091385
361,12,8.357825400340806,17.01375190588492,2.6389253411989544,7.061041269633485,8.428423340488626,2.622297672031827,8.412939628203105,2.620277905580117,8.34054045522905,2.5956370814091385
362,12,8.346877233865353,17.003404821630998,2.638925341198955,7.071929716561108,8.413227479115896,2.6222976720318276,8.36523056967657,2.6202779055801164,8.41403217893006,2.5956370814091385
363,12,8.34117010898236,16.993818929566938,2.6389253411989553,7.081305115458957,8.365684728076392,2.6222976720318276,8.431888379651781,2.6202779055801164,8.401014738043562,2.595637081409138
364,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028588,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
365,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028588,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
366,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028588,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
367,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028588,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
368,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028588,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
369,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028588,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
370,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028588,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
371,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028588,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
372,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028588,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
373,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028588,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
374,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028591,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
375,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028591,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
376,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028591,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
377,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028591,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
378,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028591,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
379,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028591,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
380,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028591,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
381,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028591,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
382,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028591,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
383,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028591,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
384,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028591,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
385,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028591,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
386,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028591,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
387,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028591,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
388,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028591,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
389,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028591,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
390,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028591,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
391,12,8.34117010859366,16.993818929142964,2.6389253411989553,7.082183382740703,8.365684727774774,2.6222976720318276,8.431888379215769,2.6202779055801164,8.400316472312124,2.595637081409138
392,12,8.359894687777398,16.993819016893347,2.6389253411989553,7.082182604595514,8.42009540653572,2.6222976720318276,8.364460771112235,2.6202779055801164,8.394609512865776,2.595637081409138
393,12,8.340973059415385,16.994152332091083,2.6389253411989544,7.082182301185383,8.36554900434707,2.6222976720318276,8.43188866135968,2.620277905580117,8.40031664138139,2.595637081409138
394,12,8.340973059415385,16.994152332091083,2.6389253411989544,7.082182301185383,8.36554900434707,2.6222976720318276,8.43188866135968,2.620277905580117,8.40031664138139,2.595637081409138
395,12,8.340973059415385,16.994152332091083,2.6389253411989544,7.082182301185383,8.36554900434707,2.6222976720318276,8.43188866135968,2.620277905580117,8.40031664138139,2.595637081409138
396,12,8.346877448911814,16.994152382987277,2.638925341198955,7.082182056982653,8.41419111172926,2.6222976720318276,8.36432490855043,2.620277905580117,8.413334090618557,2.595637081409138
397,12,8.292331051410201,16.994152423704232,2.638925341198955,7.082181896015239,8.414191125012213,2.6222976720318276,8.43188878059793,2.620277905580117,8.400316723040172,2.5956370814091385
398,12,8.292061593967416,16.994694843700714,2.638925341198955,7.08218176623463,8.414159093633653,2.6222976720318276,8.418630503483193,2.620277905580117,8.413334198760385,2.5956370814091385
399,12,8.340941118421513,16.994694867636074,2.638925341198955,7.0821816683159735,8.365279585772775,2.6222976720318276,8.431888867111393,2.620277905580117,8.400075892522258,2.5956370814091385
400,12,8.340941130422914,16.994694885442264,2.638925341198955,7.0821814657612085,8.36527960810767,2.6222976720318276,8.418630550542899,2.620277905580117,8.413334359503033,2.5956370814091385
401,12,8.347844915956742,17.002757473817823,2.5896302012112233,7.083546599543992,8.37262414113604,2.594830662920101,8.425655004472354,2.589591603558855,8.420681521630927,2.62123787575197
402,12,8.359558360940685,17.00080747299557,2.5669695278387987,7.075924823176635,8.47144540003386,2.5880834013162715,8.415756866114362,2.5861632105043135,8.366325207716649,2.576115729362886
403,12,8.38802273981245,17.029381131179953,2.5520324351722588,7.089838018461905,8.447858401352201,2.531184877221228,8.393103589773032,2.532222121769339,8.422479240865156,2.562677444392506
404,12,8.332761191620255,17.04130053435921,2.548027955659937,7.073735778683541,8.443262796426222,2.5037465182059564,8.492121327592075,2.5253639590607624,8.425451552250658,2.5034783861414067
405,12,8.384517663533101,17.05075332422373,2.5197244457748478,7.0654795760066005,8.476791306503126,2.4900760712479477,8.408056040545784,2.505341935173597,8.442391168583336,2.527788468407957
406,12,8.396632238333474,17.073356668635146,2.458498045706386,7.078313550120398,8.463658264842204,2.444702097312938,8.499241734116787,2.452079298801267,8.422710112962728,2.455847989168702
407,12,8.378390565158158,17.083791840166874,2.412868550944609,7.102943520523525,8.505732184281623,2.410373792157369,8.460293263640988,2.4238119466729096,8.46609095073442,2.409993385719552
408,12,8.410591481861267,17.087243259229254,2.4232571986539777,7.091566031690078,8.47947111326631,2.3841139132377696,8.512609734506865,2.4181365901010037,8.435862603739036,2.3899880737144654
409,12,8.431580238057663,17.09044157553653,2.376332966299163,7.11918283827573,8.495928514351327,2.3731294884089364,8.528992144868294,2.3853003972827573,8.41725010759485,2.3595017293247764
410,12,8.394504765521797,17.14829030396468,2.348668309546058,7.0813421268858425,8.501758411648549,2.348556592650249,8.54118401846469,2.3237762085311546,8.46768448269082,2.36277478009619
411,12,8.465527366460213,17.130332607363115,2.2776443261513553,7.063225967042936,8.475871665991999,2.276461281461996,8.564850800337869,2.2521623071382413,8.513075624335592,2.292088053716705
412,12,8.460618815950411,17.180509949354008,2.2561169960256566,7.013369487521034,8.572892376573517,2.2646395682944362,8.518534275822049,2.275325075965852,8.479440115594759,2.238793338898305
413,12,8.487957399695835,17.211744221121407,2.19709910904418,7.007537569961045,8.556809855999639,2.1329869241637294,8.516597212360951,2.1907701602860348,8.57848470753648,2.1473028398307195
414,12,8.517963243887298,17.20375386494271,2.1464828829995195,6.998083121621221,8.58540411899651,2.0917953402629084,8.608838537287523,2.141869462103954,8.530605315926437,2.0943441119719433
415,12,8.532169130782332,17.271411217809785,2.0941113396971165,6.951399924732954,8.6270110443295,2.067083048041957,8.577240654347468,2.0538943079822194,8.584936305273468,2.0472330270032204
416,12,8.529292953155831,17.308838687805235,2.00269535026994,6.915901567279336,8.629347256281541,1.997463955449299,8.619152418950549,2.0373781389562193,8.632372847112485,2.0039968247395876
417,12,8.585748305591204,17.316327480886475,1.9491007111741143,6.915775535314554,8.653073063654745,1.9417178705911948,8.621616740605845,1.9814848655063058,8.668998600127912,1.946446826547682
418,12,8.565301299233253,17.340340783936718,1.9751605368358511,6.689924258102837,8.680891039746864,1.94420981783859,8.649457228081312,2.067494021378369,8.586605034272749,2.03245598057348
419,12,8.567542468945955,17.334797397348144,2.071894085414933,6.531411802020358,8.629453534515427,1.9950829055391166,8.67056465432498,2.043639909445207,8.579709307212367,2.037063935233531
420,12,8.581965067806115,17.309379841507717,2.1353818145335315,6.256674646789825,8.61284918655938,2.069305089847199,8.624446417454351,2.1282762267515367,8.565304403217986,2.1511773055323844
421,12,8.56660429717796,17.301638137106984,2.258220504061347,6.058588582860828,8.602258161149948,2.15720221466215,8.57209240212135,2.16909808817655,8.597067728214997,2.156489884467907
422,12,8.498083626187759,17.30467490249684,2.2758423488843813,5.978308689755069,8.632717530376574,2.1651040309003085,8.602301163640101,2.1787901907005973,8.582270737313097,2.2394967797453016
423,12,8.50249967464934,17.282530801917844,2.376151790285577,5.835230791596379,8.607547423310995,2.280338503159064,8.532059383537032,2.292950387133661,8.530341344360542,2.343819900049592
424,12,8.493593300911026,17.258416795299464,2.364032453991954,5.752508451365826,8.567256383231644,2.38588989618221,8.532098577575827,2.37934355179853,8.582470426417515,2.358610163226022
425,12,8.478248034094387,17.237256869658616,2.3671774580231038,5.809048980319398,8.583531101251143,2.387868189627768,8.518801194163292,2.4001939880116137,8.52852176785575,2.3850224169949494
426,12,8.472515665640659,17.2404550895205,2.4509473286423336,5.748553650767576,8.546726712745102,2.4363780698001536,8.510607672241559,2.4083472852326424,8.546268951233934,2.3900695741755658
427,12,8.42408778221194,17.23836982330617,2.4404565002157996,5.754115219835451,8.521646107995656,2.444862771194152,8.55585821782782,2.477827532382674,8.508214751070655,2.4445312939597166
428,12,8.441452228254327,17.211534511881048,2.5162936480650258,5.854067596167699,8.536160722662348,2.498904088822621,8.499175197525098,2.509194309757907,8.476829252568596,2.4736584442953524
429,12,8.406308591984798,17.22726805433444,2.543379926078599,5.816577970658061,8.520106365067612,2.4904304886939492,8.548685830607488,2.5286462045194393,8.511256386242602,2.47561018181303
430,12,8.44980640579579,17.192304359757806,2.5618354006773134,5.953233167313273,8.533222989084598,2.541176006256851,8.468147773769562,2.5490890297739686,8.515946522234254,2.51632834533661
431,12,8.403842661105092,17.223339579815594,2.587665962244838,5.950797581563134,8.534396470524593,2.5545789637684253,8.50938401712302,2.553865759786824,8.506612030461401,2.5645769736070987
432,12,8.497696242840078,17.178900666693014,2.601490453772533,5.94040639344462,8.540014795244996,2.5744777820750966,8.48407186392259,2.5770356336429576,8.5121104582655,2.5578257100986352
433,12,8.472351424657184,17.20295088436788,2.6125243647825895,6.0260205467906145,8.520823573703364,2.5752038870999665,8.497471291974513,2.587755401083993,8.504641568865221,2.5824870566746987
434,12,8.442874505138203,17.218980150782272,2.6027765366958557,5.957906664404441,8.536995517149741,2.600290186962951,8.56354180880823,2.6118464800986914,8.477972348564064,2.5742958013955755
435,12,8.49527584518861,17.131585218190267,2.602524695295166,6.045978397174662,8.535686525407218,2.6002901869407147,8.524943470090255,2.5985459492644924,8.497224376462512,2.597875335986128
436,12,8.400380090859137,17.129514236616156,2.631455583362015,6.151838343315563,8.518787500637492,2.5906236807259133,8.565352823067505,2.6038385404639177,8.516107594129391,2.6033616068229297
437,12,8.446413229900097,17.08508683375531,2.6323155743422353,6.198232672993681,8.548881860970775,2.610033440570613,8.51517150318507,2.6085950294312865,8.56000479953886,2.591275055312094
438,12,8.447163666007933,17.015611758801946,2.6151702789073625,6.341092541818706,8.556420983122003,2.6178442940332323,8.506691260716284,2.632276751532092,8.525566300356257,2.593222164704201
439,12,8.45749111669248,17.039119353099615,2.6151702793403597,6.318741210361769,8.531574006900428,2.617844293653498,8.56825509954707,2.6322767519734875,8.47516035715569,2.59302753127562
440,12,8.46174997800843,17.04587066165035,2.615170279150444,6.350425232046715,8.513642982272028,2.6178442938200517,8.50279705727591,2.6322767517798886,8.515855232700359,2.5930275312958466
441,12,8.451555211844948,17.0002873340935,2.6151702801144276,6.347910857649768,8.53151092169616,2.617844292974639,8.52362734932264,2.632276752762577,8.535449468348185,2.59302753119318
442,12,8.451555211844948,17.0002873340935,2.6151702801144276,6.347910857649764,8.53151092169616,2.617844292974639,8.52362734932264,2.632276752762577,8.535449468348185,2.59302753119318
443,12,8.451555211844948,17.0002873340935,2.6151702801144276,6.347910857649764,8.53151092169616,2.617844292974639,8.52362734932264,2.632276752762577,8.535449468348185,2.59302753119318
444,12,8.451555211844948,17.0002873340935,2.6151702801144276,6.347910857649764,8.53151092169616,2.617844292974639,8.52362734932264,2.632276752762577,8.535449468348185,2.59302753119318
445,12,8.43585293531217,17.02393454046771,2.615170279941552,6.408017294978239,8.508583046360576,2.617844293126251,8.485062170746694,2.6322767525863453,8.528891155268894,2.5930275312115905
446,12,8.395208001627156,16.988217071672295,2.6151702801509433,6.481483037108418,8.500296263912078,2.617844292942616,8.52004361535929,2.6322767527998012,8.505093153238134,2.593027531189291
447,12,8.44348474488173,17.01229855883435,2.6151702798302607,6.544934066427547,8.447382963572624,2.617844293223855,8.494138255801293,2.6322767524728965,8.467433881595833,2.5938262033596415
448,12,8.420616956428555,16.983170229342562,2.6151702795304375,6.55682451638152,8.445267557336532,2.6178442934868,8.53714002074559,2.6322767521672548,8.466833191189199,2.5938262033915724
449,12,8.385654832428667,17.006416862875497,2.638851998791204,6.6813024822910405,8.482625697319921,2.5999476077503347,8.474069805500093,2.614201132641185,8.413104935852955,2.6104746445491283
450,12,8.349237131683573,17.001236384868005,2.6202290243227098,6.730256718234945,8.471291265219959,2.599947607769158,8.474181730400026,2.6346808619805135,8.426964630892302,2.6104746446288387
451,12,8.332714453292482,17.005681259351917,2.6194565105115712,6.833761892885926,8.429745862624626,2.6062124035474143,8.457869677550315,2.632231024597154,8.474715847693055,2.6170110679455703
452,12,8.363784965508652,16.99911793579293,2.6245152552519015,6.931899722483661,8.388327028179505,2.6030941885054486,8.442815087247212,2.6387674470252533,8.454095993487323,2.612782376518143
453,12,8.369465702202412,16.972607580763967,2.638925340429889,6.96852092633238,8.3940295434376,2.6222976717633317,8.486179743618015,2.620144477676074,8.421991929088787,2.5956370846875707
454,12,8.35205219120019,17.000390578930826,2.638925340534168,7.010339974490099,8.37657703030685,2.622297671799739,8.43108179118894,2.620144477723418,8.442353859582765,2.5956370842430343
455,12,8.378511084759346,16.96933563885277,2.638925340780482,7.0558488970128765,8.411328012170458,2.622297671885731,8.404677690304338,2.6201444778352463,8.393094103205746,2.595637083193038
456,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028591,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
457,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028591,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
458,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028591,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
459,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028591,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
460,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028588,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
461,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028591,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
462,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028591,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
463,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028591,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
464,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028591,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
465,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028588,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
466,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028591,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
467,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028591,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
468,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028591,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
469,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028591,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
470,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028591,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
471,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028591,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
472,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028595,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
473,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028595,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
474,12,8.341170013566405,16.99381882549166,2.6389253411989553,7.082183883028591,8.36568465403729,2.6222976720318276,8.418870997339528,2.6202779055801164,8.413333626316518,2.5956370814091376
